Former,Current,Type
Schoenoplectus robustus,Bolboschoenus robustus
Scirpus acutus var. occidentalis,Schoenoplectus acutus var. occidentalis
Scirpus americanus var. longispicatus,Schoenoplectus pungens var. longispicatus
Scirpus americanus,Schoenoplectus americanus
Scirpus californicus,Schoenoplectus californicus
Scirpus cernuus subsp. californicus,Isolepis cernua
Scirpus cernuus var. californicus,Isolepis cernua
Scirpus cernuus,Isolepis cernua
Scirpus fluviatilis,Bolboschoenus fluviatilis
Scirpus koilolepis,Isolepis carinata
Scirpus maritimus var. fluviatilis,Bolboschoenus fluviatilis
Scirpus maritimus var. paludosus,Bolboschoenus maritimus subsp. paludosus
Scirpus microcarpus var. rubrotinctus,Scirpus microcarpus
Scirpus nanus,Eleocharis parvula
Scirpus olneyi,Schoenoplectus americanus
Scirpus pacificus,Bolboschoenus maritimus subsp. paludosus
Scirpus paludosus,Bolboschoenus maritimus subsp. paludosus
Scirpus parvulus,Eleocharis parvula
Scirpus robustus,Bolboschoenus robustus
Scirpus rostellatus,Eleocharis rostellata
Scirpus rubrotinctus,Scirpus microcarpus
Scleropoa rigida,Desmazeria rigida
Scrophularia californica subsp. californica,Scrophularia californica
Scrophularia californica subsp. floribunda,Scrophularia californica
Scrophularia californica var. floribunda,Scrophularia californica
Scutellaria angustifolia var. canescens,Scutellaria siphocampyloides
Scutellaria austiniae,Scutellaria siphocampyloides
Scutellaria linearifolia,Scutellaria siphocampyloides
Scutellaria pilosiuscula,Scutellaria tuberosa
Scutellaria tuberosa subsp. similis,Scutellaria tuberosa
Sedum anomalum,Sedum spathulifolium
Sedum californicum,Sedum spathulifolium
Sedum douglasii subsp. radiatum,Sedum radiatum
Sedum purdyi,Sedum spathulifolium
Sedum spathulifolium subsp. anomalum,Sedum spathulifolium
Sedum spathulifolium subsp. pruinosum,Sedum spathulifolium
Sedum spathulifolium subsp. purdyi,Sedum spathulifolium
Sedum spathulifolium subsp. spathulifolium,Sedum spathulifolium
Sedum spathulifolium subsp. yosemitense,Sedum spathulifolium
Sedum spathulifolium var. majus,Sedum spathulifolium
Sedum spathulifolium var. minus,Sedum spathulifolium
Sedum spathulifolium var. pruinosum,Sedum spathulifolium
Sedum spathulifolium var. spathulifolium,Sedum spathulifolium
Sedum stenopetalum subsp. radiatum,Sedum radiatum
Sedum yosemitense,Sedum spathulifolium
Senecio breweri,Packera breweri
Senecio douglasii var. tularensis,Senecio flaccidus var. douglasii
Senecio douglasii,Senecio flaccidus var. douglasii
Senecio mikanioides,Delairea odorata
Sesuvium humifusum,Cypselea humifusa,INAT
Sesuvium portulacastrum,Trianthema portulacastrum
Setaria glauca,Setaria pumila subsp. pumila
Setaria gracilis,Setaria parviflora
Setaria lutescens,Setaria pumila subsp. pumila
Seubertia laxa,Triteleia laxa
Seubertia obscura,Triteleia laxa
Sida leprosa var. hederacea,Malvella leprosa
Sidalcea delphiniifolia,Sidalcea malviflora subsp. malviflora
Silene californica,Silene laciniata subsp. californica
Silene coronaria,Lychnis coronaria,INAT
Silene verecunda subsp. andersonii,Silene verecunda
Silene verecunda subsp. platyota,Silene verecunda
Silene verecunda subsp. verecunda,Silene verecunda
Silene verecunda var. eglandulosa,Silene verecunda
Silene verecunda var. platyota,Silene verecunda
Silene verecunda var. verecunda,Silene verecunda
Sisyrinchium boreale,Sisyrinchium californicum
Sisyrinchium brachypus,Sisyrinchium californicum
Sisyrinchium eastwoodiae,Sisyrinchium bellum
Sisyrinchium flavidum,Sisyrinchium californicum
Sisyrinchium greenei,Sisyrinchium bellum
Sisyrinchium hesperium,Sisyrinchium bellum
Sisyrinchium lineatum,Sisyrinchium californicum
Sisyrinchium maritimum,Sisyrinchium bellum
Sitanion jubatum,Elymus multisetus
Sixalix atropurpurea,Scabiosa atropurpurea,INAT
Smilacina racemosa var. amplexicaulis,Maianthemum racemosum
Smilacina racemosa var. glabra,Maianthemum racemosum
Smilacina racemosa,Maianthemum racemosum
Smilacina stellata var. sessilifolia,Maianthemum stellatum
Smilacina stellata,Maianthemum stellatum
Solanum nodiflorum,Solanum americanum
Solanum tenuilobatum,Solanum xanti
Solanum umbelliferum var. glabrescens,Solanum umbelliferum
Solanum umbelliferum var. incanum,Solanum umbelliferum
Solanum xanti var. hoffmannii,Solanum xanti
Solanum xanti var. intermedium,Solanum xanti
Solanum xanti var. montanum,Solanum xanti
Solanum xanti var. obispoense,Solanum xanti
Solidago californica,Solidago velutina subsp. californica
Solidago canadensis subsp. elongata,Solidago elongata
Solidago canadensis var. elongata,Solidago elongata
Solidago occidentalis,Euthamia occidentalis
Soliva daucifolia,Soliva sessilis
Soliva pterosperma,Soliva sessilis
Sorghum lanceolatum,Sorghum bicolor
Sorghum sudanense,Sorghum bicolor
Sorghum virgatum,Sorghum bicolor
Sparganium erectum subsp. stoloniferum,Sparganium eurycarpum var. greenei
Sparganium eurycarpum subsp. eurycarpum,Sparganium eurycarpum var. eurycarpum
Sparganium greenei,Sparganium eurycarpum var. greenei
Spergularia bocconei,Spergularia bocconi,INAT
Spergularia marina var. tenuis,Spergularia marina
Spergularia maritima,Spergularia media var. media
Spergularia salina,Spergularia marina
Spirodela oligorrhiza,Landoltia punctata
Spirodela punctata,Landoltia punctata
Sporobolus alterniflorus,Spartina alterniflora,INAT
Sporobolus creber,Sporobolus indicus
Sporobolus foliosus,Spartina foliosa,INAT
Sporobolus indicus var. creber,Sporobolus indicus
Sporobolus montevidensis,Spartina densiflora,INAT
Sporobolus niliacus,Crypsis vaginiflora,INAT
Sporobolus pumilus,Spartina patens,INAT
Sporobolus schoenoides,Crypsis schoenoides,INAT
Stachys ajugoides var. cymosa,Stachys pycnantha
Stachys ajugoides var. quercetorum,Stachys rigida var. quercetorum
Stachys ajugoides var. rigida,Stachys rigida var. rigida
Stachys albens var. juliensis,Stachys albens
Stachys gracilenta,Stachys rigida var. quercetorum
Stachys lanuginosa,Stachys albens
Stachys malacophylla,Stachys albens
Stachys quercetorum,Stachys rigida var. quercetorum
Stachys ramosa,Stachys ajugoides
Stachys rigida subsp. quercetorum,Stachys rigida var. quercetorum
Stachys rigida subsp. rivularis,Stachys rigida var. rigida
Stachys velutina,Stachys albens
Stachys veronicifolia,Stachys rigida var. rigida
Stachys viarum,Stachys rigida var. quercetorum
Stellaria apetala,Stellaria pallida,INAT
Stellaria media subsp. pallida,Stellaria pallida
Streptanthus albidus subsp. peramoenus,Streptanthus glandulosus subsp. glandulosus
Streptanthus breweri var. breweri,Streptanthus breweri
Streptanthus coulteri var. lemmonii,Caulanthus lemmonii
Streptanthus flavescens,Caulanthus flavescens
Streptanthus glandulosus subsp. arkii,Streptanthus glandulosus subsp. glandulosus
Streptanthus glandulosus subsp. glandulosus,Streptanthus albidus subsp. peramoenus,INAT
Streptanthus glandulosus subsp. raichei,Streptanthus glandulosus subsp. glandulosus
Streptanthus lemmonii,Caulanthus lemmonii
Stropholirion californicum,Dichelostemma volubile
Stylocline filaginea var. depressa,Ancistrocarphus filagineus
Stylocline filaginea,Ancistrocarphus filagineus
Stylomecon heterophylla,Papaver heterophyllum
Suaeda moquinii,Suaeda nigra
Suaeda torreyana var. ramosissima,Suaeda nigra
Suaeda torreyana var. torreyana,Suaeda nigra
Symphoricarpos acutus,Symphoricarpos mollis
Symphoricarpos hesperius,Symphoricarpos mollis
Symphoricarpos rivularis,Symphoricarpos albus var. laevigatus
Symphyotrichum chilense var. chilense,Symphyotrichum chilense
Symphyotrichum chilense var. invenustum,Symphyotrichum chilense
Symphyotrichum chilense var. medium,Symphyotrichum chilense
Symphyotrichum expansum,Symphyotrichum subulatum var. parviflorum,INAT
Symphyotrichum lanceolatum subsp. hesperium,Symphyotrichum lanceolatum var. hesperium
Taeniatherum asperum,Elymus caput-medusae
Taeniatherum caput-medusae,Elymus caput-medusae,INAT
Tamarix pentandra,Tamarix ramosissima
Taraxacum laevigatum var. erythrospermum,Taraxacum erythrospermum
Taraxacum laevigatum,Taraxacum officinale
Taraxacum officinale var. erythrospermum,Taraxacum erythrospermum
Tetragonia expansa,Tetragonia tetragonoides
Teutliopsis patula,Atriplex patula
Thalictrum polycarpum,Thalictrum fendleri var. polycarpum
Thelypodium flavescens,Caulanthus flavescens
Thelypodium lasiophyllum var. inalienum,Caulanthus lasiophyllus
Thelypodium lasiophyllum var. lasiophyllum,Caulanthus lasiophyllus
Thelypodium lasiophyllum var. rigidum,Caulanthus lasiophyllus
Thelypodium lasiophyllum var. utahense,Caulanthus lasiophyllus
Thelypodium lasiophyllum,Caulanthus lasiophyllus
Thinopyrum intermedium subsp. barbulatum,Elymus hispidus
Thinopyrum intermedium,Elymus hispidus,INAT
Thinopyrum obtusiflorum,Elymus ponticus,INAT
Thinopyrum ponticum,Elymus ponticus
Thysanocarpus laciniatus var. laciniatus,Thysanocarpus laciniatus
Thysanocarpus pusillus,Athysanus pusillus
Thysanocarpus radians var. montanus,Thysanocarpus radians
Tillaea aquatica,Crassula aquatica
Tillaea erecta,Crassula connata
Tillaea muscosa,Crassula tillaea
Tiniaria japonica,Fallopia japonica
Tomostima cuneifolia,Draba cuneifolia,INAT
Torilis arvensis subsp. purpurea,Torilis arvensis
Toxicodendron trilobatum,Rhus aromatica
Trientalis borealis subsp. latifolia,Lysimachia latifolia
Trientalis latifolia,Lysimachia latifolia
Trifolium albopurpureum var. albopurpureum,Trifolium albopurpureum
Trifolium albopurpureum var. dichotomum,Trifolium dichotomum
Trifolium albopurpureum var. olivaceum,Trifolium columbinum
Trifolium amplectens var. hydrophilum,Trifolium hydrophilum
Trifolium amplectens var. truncatum,Trifolium depauperatum var. truncatum
Trifolium appendiculatum var. appendiculatum,Trifolium variegatum var. major
Trifolium appendiculatum var. rostratum,Trifolium variegatum var. variegatum
Trifolium barbigerum var. andrewsii,Trifolium grayi
Trifolium barbigerum var. barbigerum,Trifolium barbigerum
Trifolium depauperatum var. hydrophilum,Trifolium hydrophilum
Trifolium fucatum var. gambelii,Trifolium fucatum
Trifolium fucatum var. virescens,Trifolium fucatum
Trifolium geminiflorum,Trifolium variegatum var. geminiflorum
Trifolium gracilentum var. gracilentum,Trifolium gracilentum
Trifolium gracilentum var. inconspicuum,Trifolium gracilentum
Trifolium microdon var. pilosum,Trifolium microdon
Trifolium minutissimum,Trifolium barbigerum
Trifolium olivaceum,Trifolium columbinum,INAT
Trifolium pauciflorum,Trifolium variegatum var. variegatum
Trifolium procumbens,Trifolium campestre
Trifolium tomentosum var. tomentosum,Trifolium tomentosum
Trifolium tridentatum var. aciculare,Trifolium willdenovii
Trifolium tridentatum,Trifolium willdenovii
Trifolium variegatum var. melananthum,Trifolium variegatum var. major
Trifolium variegatum var. trilobatum,Trifolium variegatum var. variegatum
Trillium chloropetalum var. giganteum,Trillium chloropetalum
Trisetum cernuum var. canescens,Trisetum canescens
Triteleia angustiflora,Triteleia laxa
Triteleia candida,Triteleia laxa
Triteleia lactea,Triteleia hyacinthina
Tropidocarpum gracile var. dubium,Tropidocarpum gracile
Ulmus carpinifolia,Ulmus minor
Ulmus procera,Ulmus minor
Umbellularia californica var. fresnensis,Umbellularia californica
Urtica gracilis subsp. holosericea,Urtica dioica subsp. holosericea,INAT
Urtica holosericea,Urtica dioica subsp. holosericea
Vaccinium ovatum var. saporosum,Vaccinium ovatum
Vancouveria parviflora,Vancouveria planipetala
Veatchia crystallina,Triteleia hyacinthina
Velezia rigida,Dianthus nudiflorus
Verbena abramsii,Verbena lasiostachys var. lasiostachys
Verbena brasiliensis,Verbena litoralis
Verbena hastata var. scabra,Verbena hastata
Verbena litoralis var. brasiliensis,Verbena litoralis
Verbena robusta,Verbena lasiostachys var. scabrida
Verbesina encelioides var. exauriculata,Verbesina encelioides subsp. exauriculata
Veronica comosa,Veronica catenata
Vicia americana subsp. oregana,Vicia americana subsp. americana
Vicia americana var. americana,Vicia americana subsp. americana
Vicia americana var. linearis,Vicia americana subsp. americana
Vicia americana var. truncata,Vicia americana subsp. americana
Vicia angustifolia,Vicia sativa subsp. nigra
Vicia californica,Vicia americana subsp. americana
Vicia dasycarpa,Vicia villosa subsp. varia
Vicia exigua var. hassei,Vicia hassei
Vicia nigricans var. gigantea,Vicia gigantea
Viola adunca subsp. ashtoniae,Viola adunca subsp. adunca
Viola adunca subsp. oxyceras,Viola adunca subsp. adunca
Viola adunca var. adunca,Viola adunca subsp. adunca
Viola adunca var. cascadensis,Viola adunca subsp. adunca
Viola adunca var. kirkii,Viola adunca subsp. adunca
Viola adunca var. uncinulata,Viola adunca subsp. adunca
Viola californica,Viola glabella
Viola cascadensis,Viola adunca subsp. adunca
Viola kelloggii,Viola purpurea subsp. purpurea
Viola pedunculata subsp. pedunculata,Viola pedunculata
Viola pedunculata subsp. tenuifolia,Viola pedunculata
Viola quercetorum,Viola purpurea subsp. quercetorum
Viola sempervirens subsp. orbiculoides,Viola sempervirens
Viola sheltonii var. biternata,Viola sheltonii
Viola uncinulata,Viola adunca subsp. adunca
Vulpia bromoides,Festuca bromoides
Vulpia microstachys var. ciliata,Festuca microstachys
Vulpia microstachys var. confusa,Festuca microstachys
Vulpia microstachys var. microstachys,Festuca microstachys
Vulpia microstachys var. pauciflora,Festuca microstachys
Vulpia myuros f. myuros,Festuca myuros
Vulpia myuros var. hirsuta,Festuca myuros
Vulpia myuros var. myuros,Festuca myuros
Vulpia octoflora var. hirtella,Festuca octoflora
Vulpia octoflora,Festuca octoflora
Woodwardia chamissoi,Woodwardia fimbriata
Xanthium strumarium var. canadense,Xanthium strumarium
Xanthium strumarium var. glabratum,Xanthium strumarium
Xerobotrys glaucus,Arctostaphylos glauca
Zauschneria californica subsp. californica,Epilobium canum subsp. canum
Zauschneria cana,Epilobium canum subsp. canum
Zigadenus fremontii var. inezianus,Toxicoscordion fremontii
Zigadenus fremontii var. minor,Toxicoscordion fremontii
Zigadenus fremontii var. salsus,Toxicoscordion fremontii
Zigadenus fremontii,Toxicoscordion fremontii
Zigadenus venenosus var. venenosus,Toxicoscordion venenosum var. venenosum
Zostera marina var. latifolia,Zostera marina
